,meetings,dates,May I take it that the assembly wishes to take note of those items that remain open for consideration,The agenda was adopted,appoint a committee,I have been authorized to make the following statement on behalf of the committee,May I take it that the draft report as corrected is adopted by the council,point of order,amendment,A paragraph-by-paragraph vote on the draft resolution,refer the matter,postpone discussion to,postpone discussion indefinitely,The meeting was suspended,the meeting is adjourned,To withdraw the draft resolution,"In conformity with the usual practice, I propose, with consent of the council, to invite those representatives to participate in discussion",It is my understanding that the security council is ready to vote on the draft resolution before it,peacekeeping,peacemaking,sanctions,The draft resolution has been adopted,The draft resolution has not been adopted
3147,pdf?symbol=en%2FS%2FPV.4812,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3148,pdf?symbol=en%2FS%2FPV.8054,2017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,pdf?symbol=en%2FS%2FPV.4974,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,pdf?symbol=en%2FS%2FPV.5421,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3151,pdf?symbol=en%2FS%2FPV.3611,1995,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3152,pdf?symbol=en%2FS%2FPV.3511,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,pdf?symbol=en%2FS%2FPV.6143,2009,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1
3154,pdf?symbol=en%2FS%2FPV.3546,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,pdf?symbol=en%2FS%2FPV.5586,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,pdf?symbol=en%2FS%2FPV.6965,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,12,0,0
3157,pdf?symbol=en%2FS%2FPV.4436,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3158,pdf?symbol=en%2FS%2FPV.3624,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3159,pdf?symbol=en%2FS%2FPV.4917,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
3160,pdf?symbol=en%2FS%2FPV.5306,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3161,pdf?symbol=en%2FS%2FPV.6325,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3162,pdf?symbol=en%2FS%2FPV.7360,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0
3163,pdf?symbol=en%2FS%2FPV.8473,2019,3,1,0,3,3,1,0,0,0,0,0,0,0,0,3,0,37,3,2,0,0
3164,pdf?symbol=en%2FS%2FPV.7894,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,pdf?symbol=en%2FS%2FPV.8655,2019,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3166,pdf?symbol=en%2FS%2FPV.6018,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3167,pdf?symbol=en%2FS%2FPV.3989,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1
3168,pdf?symbol=en%2FS%2FPV.3821,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3169,pdf?symbol=en%2FS%2FPV.8693,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3170,pdf?symbol=en%2FS%2FPV.5800,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,pdf?symbol=en%2FS%2FPV.3753,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,pdf?symbol=en%2FS%2FPV.6732,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
3173,pdf?symbol=en%2FS%2FPV.7743,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3174,pdf?symbol=en%2FS%2FPV.3430,1994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,23,2,0
3175,pdf?symbol=en%2FS%2FPV.8176,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3176,pdf?symbol=en%2FS%2FPV.8135,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3177,pdf?symbol=en%2FS%2FPV.4572,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
3178,pdf?symbol=en%2FS%2FPV.5254,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3179,pdf?symbol=en%2FS%2FPV.5416,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3180,pdf?symbol=en%2FS%2FPV.4567,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3181,pdf?symbol=en%2FS%2FPV.4154,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
3182,pdf?symbol=en%2FS%2FPV.3415,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3183,pdf?symbol=en%2FS%2FPV.4956,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3184,pdf?symbol=en%2FS%2FPV.8404,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3185,pdf?symbol=en%2FS%2FPV.4784,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0
3186,pdf?symbol=en%2FS%2FPV.7389,2015,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,80,1,14,0,0
3187,pdf?symbol=en%2FS%2FPV.8232,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3188,pdf?symbol=en%2FS%2FPV.5202,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3189,pdf?symbol=en%2FS%2FPV.5784,2007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38,0,6,0,0
3190,pdf?symbol=en%2FS%2FPV.4384,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0
3191,pdf?symbol=en%2FS%2FPV.5628,2007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
3192,pdf?symbol=en%2FS%2FPV.3929,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3193,pdf?symbol=en%2FS%2FPV.4353,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3194,pdf?symbol=en%2FS%2FPV.6838(Resumption1),2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,26,0,0
3195,pdf?symbol=en%2FS%2FPV.6506,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3196,pdf?symbol=en%2FS%2FPV.6489,2011,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3197,pdf?symbol=en%2FS%2FPV.5494,2006,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,15,0,4,0,0
3198,pdf?symbol=en%2FS%2FPV.4256,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,pdf?symbol=en%2FS%2FPV.5497,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3200,pdf?symbol=en%2FS%2FPV.5992,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3201,pdf?symbol=en%2FS%2FPV.4253,2000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3202,pdf?symbol=en%2FS%2FPV.6826,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3203,pdf?symbol=en%2FS%2FPV.8501,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,pdf?symbol=en%2FS%2FPV.6580,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,pdf?symbol=en%2FS%2FPV.4806,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,pdf?symbol=en%2FS%2FPV.4020,1999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,5,1,0,0
3207,pdf?symbol=en%2FS%2FPV.7563,2015,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,pdf?symbol=en%2FS%2FPV.8690,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3209,pdf?symbol=en%2FS%2FPV.4030,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3210,pdf?symbol=en%2FS%2FPV.4366,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3211,pdf?symbol=en%2FS%2FPV.5914,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3212,pdf?symbol=en%2FS%2FPV.3807,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3213,pdf?symbol=en%2FS%2FPV.6385,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3214,pdf?symbol=en%2FS%2FPV.5883,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,pdf?symbol=en%2FS%2FPV.4240,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3216,pdf?symbol=en%2FS%2FPV.6382,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
3217,pdf?symbol=en%2FS%2FPV.5003,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,pdf?symbol=en%2FS%2FPV.5555,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,pdf?symbol=en%2FS%2FPV.8506,2019,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0
3220,pdf?symbol=en%2FS%2FPV.6745,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3221,pdf?symbol=en%2FS%2FPV.8320,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3222,pdf?symbol=en%2FS%2FPV.5104,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,0,0
3223,pdf?symbol=en%2FS%2FPV.4258,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0
3224,pdf?symbol=en%2FS%2FPV.4424,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0
3225,pdf?symbol=en%2FS%2FPV.8588,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
3226,pdf?symbol=en%2FS%2FPV.5519,2006,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,1,0
3227,pdf?symbol=en%2FS%2FPV.6658,2011,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,72,0,0
3228,pdf?symbol=en%2FS%2FPV.5740,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,pdf?symbol=en%2FS%2FPV.6020,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,44,0,4,0,0
3230,pdf?symbol=en%2FS%2FPV.6874,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3231,pdf?symbol=en%2FS%2FPV.6375,2010,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0
3232,pdf?symbol=en%2FS%2FPV.7652,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,pdf?symbol=en%2FS%2FPV.4526,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3234,pdf?symbol=en%2FS%2FPV.4298,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,pdf?symbol=en%2FS%2FPV.5405,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3236,pdf?symbol=en%2FS%2FPV.3512,1995,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,6,3,0
3237,pdf?symbol=en%2FS%2FPV.5845,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,pdf?symbol=en%2FS%2FPV.8254,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3239,pdf?symbol=en%2FS%2FPV.5967,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0
3240,pdf?symbol=en%2FS%2FPV.8042,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0
3241,pdf?symbol=en%2FS%2FPV.5095,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,pdf?symbol=en%2FS%2FPV.5579,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
3243,pdf?symbol=en%2FS%2FPV.5820,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3244,pdf?symbol=en%2FS%2FPV.8063,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3245,pdf?symbol=en%2FS%2FPV.5968,2008,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,2,23,0,16,0,0
3246,pdf?symbol=en%2FS%2FPV.7566,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3247,pdf?symbol=en%2FS%2FPV.6967,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3248,pdf?symbol=en%2FS%2FPV.5754,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,pdf?symbol=en%2FS%2FPV.4983,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3250,pdf?symbol=en%2FS%2FPV.8601,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
3251,pdf?symbol=en%2FS%2FPV.6186,2009,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,20,0,0,0,0
3252,pdf?symbol=en%2FS%2FPV.7441,2015,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3253,pdf?symbol=en%2FS%2FPV.8091,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,pdf?symbol=en%2FS%2FPV.7570,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3255,pdf?symbol=en%2FS%2FPV.5522,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
3256,pdf?symbol=en%2FS%2FPV.5233,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3257,pdf?symbol=en%2FS%2FPV.3345,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3258,pdf?symbol=en%2FS%2FPV.6622,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3259,pdf?symbol=en%2FS%2FPV.7403,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
3260,pdf?symbol=en%2FS%2FPV.8356,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0
3261,pdf?symbol=en%2FS%2FPV.6862,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0
3262,pdf?symbol=en%2FS%2FPV.8446,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0
3263,pdf?symbol=en%2FS%2FPV.4067,1999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3264,pdf?symbol=en%2FS%2FPV.5694,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,pdf?symbol=en%2FS%2FPV.7329,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0
3266,pdf?symbol=en%2FS%2FPV.6270,2010,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,271,6,0,0,0
3267,pdf?symbol=en%2FS%2FPV.6220,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3268,pdf?symbol=en%2FS%2FPV.8351,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3269,pdf?symbol=en%2FS%2FPV.3458,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3270,pdf?symbol=en%2FS%2FPV.4277,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0
3271,pdf?symbol=en%2FS%2FPV.6135,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,pdf?symbol=en%2FS%2FPV.6426,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3273,pdf?symbol=en%2FS%2FPV.6599,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,pdf?symbol=en%2FS%2FPV.8657,2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,0
3275,pdf?symbol=en%2FS%2FPV.8513,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0
3276,pdf?symbol=en%2FS%2FPV.5448,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,pdf?symbol=en%2FS%2FPV.4369,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3278,pdf?symbol=en%2FS%2FPV.4421,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,pdf?symbol=en%2FS%2FPV.6109,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3280,pdf?symbol=en%2FS%2FPV.6757,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3281,pdf?symbol=en%2FS%2FPV.3341,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,pdf?symbol=en%2FS%2FPV.4002,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3283,pdf?symbol=en%2FS%2FPV.8307,2018,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
3284,pdf?symbol=en%2FS%2FPV.5504,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,pdf?symbol=en%2FS%2FPV.4501,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3286,pdf?symbol=en%2FS%2FPV.4492,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,4,0,0
3287,pdf?symbol=en%2FS%2FPV.7180,2014,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,1,1
3288,pdf?symbol=en%2FS%2FPV.5351,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
3289,pdf?symbol=en%2FS%2FPV.3701,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,pdf?symbol=en%2FS%2FPV.4001,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,pdf?symbol=en%2FS%2FPV.3907,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3292,pdf?symbol=en%2FS%2FPV.6830,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3293,pdf?symbol=en%2FS%2FPV.4539,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,pdf?symbol=en%2FS%2FPV.8353,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0
3295,pdf?symbol=en%2FS%2FPV.8688,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,57,0,0
3296,pdf?symbol=en%2FS%2FPV.4805,2003,2,1,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0
3297,pdf?symbol=en%2FS%2FPV.4685,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,pdf?symbol=en%2FS%2FPV.6706,2012,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0
3299,pdf?symbol=en%2FS%2FPV.8148,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3300,pdf?symbol=en%2FS%2FPV.5913,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,pdf?symbol=en%2FS%2FPV.7804,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3302,pdf?symbol=en%2FS%2FPV.6086,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3303,pdf?symbol=en%2FS%2FPV.6857,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,pdf?symbol=en%2FS%2FPV.7205,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,pdf?symbol=en%2FS%2FPV.7430,2015,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0
3306,pdf?symbol=en%2FS%2FPV.4417,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,pdf?symbol=en%2FS%2FPV.4473,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,pdf?symbol=en%2FS%2FPV.5919,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,pdf?symbol=en%2FS%2FPV.3934,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3310,pdf?symbol=en%2FS%2FPV.5069,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,pdf?symbol=en%2FS%2FPV.6011,2008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3312,pdf?symbol=en%2FS%2FPV.7260,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,pdf?symbol=en%2FS%2FPV.4741,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3314,pdf?symbol=en%2FS%2FPV.4708,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,pdf?symbol=en%2FS%2FPV.8600,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,0
3316,pdf?symbol=en%2FS%2FPV.5988,2008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
3317,pdf?symbol=en%2FS%2FPV.3759,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3318,pdf?symbol=en%2FS%2FPV.6849(Resumption1),2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
3319,pdf?symbol=en%2FS%2FPV.8034,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3320,pdf?symbol=en%2FS%2FPV.5727,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,1,1,0
3321,pdf?symbol=en%2FS%2FPV.5220,2005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
3322,pdf?symbol=en%2FS%2FPV.5046,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,pdf?symbol=en%2FS%2FPV.6548,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3324,pdf?symbol=en%2FS%2FPV.3439,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
3325,pdf?symbol=en%2FS%2FPV.6094,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3326,pdf?symbol=en%2FS%2FPV.8646,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
3327,pdf?symbol=en%2FS%2FPV.5262,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,pdf?symbol=en%2FS%2FPV.6203,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
3329,pdf?symbol=en%2FS%2FPV.4790,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0
3330,pdf?symbol=en%2FS%2FPV.8104,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
3331,pdf?symbol=en%2FS%2FPV.6390,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0
3332,pdf?symbol=en%2FS%2FPV.5290,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,pdf?symbol=en%2FS%2FPV.4776,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
3334,pdf?symbol=en%2FS%2FPV.8634,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3335,pdf?symbol=en%2FS%2FPV.5620,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3336,pdf?symbol=en%2FS%2FPV.5571,2006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,0
3337,pdf?symbol=en%2FS%2FPV.7382,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3338,pdf?symbol=en%2FS%2FPV.4348,2001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0
3339,pdf?symbol=en%2FS%2FPV.6345,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3340,pdf?symbol=en%2FS%2FPV.7178,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,pdf?symbol=en%2FS%2FPV.5054,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
