,May I take it that the assembly wishes to take note of those items that remain open for consideration,The agenda was adopted,Amend the agenda to,I have been authorized to make the following statement on behalf of the assembly,Refer the matter,Report of the Committee,Point of Order,Right of reply,To adjourn the debate,May I take it that it is the wish of the General Assembly to conclude its consideration,To suspend the meeting,To adjourn the meeting,To introduce a draft amendment to the draft resolution,The Assembly will now take a decision on draft resolution,Objection to consideration of the question,To withdraw,Reconsideration of the,Appoint a Committee,A recorded vote has been requested,A paragraph-by-paragraph vote on the draft resolution,Sanctions,Peacekeeping,Peacemaking,The draft resolution was adopted,meeting,date
8990,0,0,0,0,0,0,1,4,0,0,0,0,3,3,0,0,0,0,4,5,1,0,0,1,A_C-1_73_PV-28-EN,2018
8991,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,1,A_C.1_58_PV.20-EN,2003
8992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A_C.1_52_PV.3-EN,1997
8993,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,A_60_PV.57-EN,2005
8994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_54_SR.50-EN,2000
8995,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,A_C-5_53_SR-5-EN,1998
8996,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.96_SR.605-EN,2006
8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,0,A_61_PV.19-EN,2006
8998,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,A_C.3_68_SR.13-EN,2013
8999,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,A_59_PV.48-EN,2004
9000,0,0,0,0,0,0,0,1,0,0,0,0,11,11,0,0,0,0,1,11,0,0,0,1,A_C.2_62_SR.32-EN,2008
9001,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,A_C.1_62_PV.15-EN,2007
9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_49_SR.19-EN,1994
9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_54_SR.6-EN,1999
9004,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-1_53_PV-20-EN,1998
9005,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,2,A_64_PV-21-EN,2009
9006,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,A_50_PV.7-EN,1995
9007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_50_SR.20-EN,1995
9008,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_56_SR.4-EN,2001
9009,0,2,0,0,0,34,0,0,0,1,0,0,0,5,0,0,0,0,0,2,0,0,0,14,A_48_PV.102-EN,1994
9010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,A_74_PV.34-EN,2019
9011,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.30-EN,2002
9012,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,7,0,0,3,0,0,0,A_68_PV.52-EN,2013
9013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_63_SR.12-EN,2008
9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.5_49_SR.24-EN,1994
9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,A_C-3_53_SR-30-EN,1999
9016,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,A_C.5_56_SR.58-EN,2002
9017,0,1,0,0,0,37,0,1,0,9,0,0,0,9,0,0,0,0,0,0,4,0,0,9,A_53_PV-83-EN,1998
9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_51_SR.10-EN,1997
9019,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,A_C.6_57_SR.18-EN,2003
9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_71_SR-58-EN,2017
9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_49_SR.44-EN,1995
9022,0,1,0,0,0,23,0,0,0,15,0,0,0,9,0,0,0,0,34,0,0,0,0,51,A_70_PV.67-EN,2015
9023,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,14,0,0,0,0,A_C.2_65_SR.32-EN,2011
9024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_73_SR-33-EN,2019
9025,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_56_PV.60-EN,2001
9026,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,A_C.5_63_SR.43-EN,2009
9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,A_C.2_60_SR.18-EN,2005
9028,0,3,0,0,0,33,0,0,0,10,0,0,0,7,0,0,0,1,14,0,0,6,0,26,A_64_PV.62-EN,2010
9029,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_58_SR.28-EN,2003
9030,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_61_PV.48-EN,2006
9031,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_56_PV-83-EN,2001
9032,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,A_C.5_59_SR.40-EN,2005
9033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_59_PV.117_Corr.1-EN,2005
9034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,A_C.4_73_SR.24-EN,2018
9035,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,A_C-1_71_PV-7-EN,2016
9036,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_58_SR.27-EN,2003
9037,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_HRC_3_SR-5-EN,2007
9038,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,A_66_PV.128-EN,2012
9039,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_66_SR.4-EN,2011
9040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,A_72_PV-3-EN,2017
9041,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11,0,2,A_C-4_71_SR-25-EN,2017
9042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,A_C.6_64_SR.9-EN,2009
9043,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,A_55_PV.97-EN,2001
9044,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_73_SR.20-EN,2019
9045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,A_67_PV.80-EN,2013
9046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_54_SR.40-EN,2000
9047,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_58_SR.47-EN,2004
9048,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,A_C.5_70_SR.15-EN,2015
9049,0,0,0,0,0,33,1,0,0,1,0,0,0,17,0,0,0,1,1,3,0,19,0,23,A_65_PV.106-EN,2011
9050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,A_C-4_66_SR-11-EN,2012
9051,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,A_C.6_63_SR.18-EN,2008
9052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_52_SR.29-EN,1998
9053,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,0,A_C.3_62_SR.46-EN,2007
9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.2_69_SR.25-EN,2015
9055,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4,0,A_C.4_51_SR.17-EN,1997
9056,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,A_57_PV.15-EN,2002
9057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_51_SR.58-EN,1997
9058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,A_69_PV.33-EN,2014
9059,0,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,A_C-1_72_PV-28-EN,2017
9060,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_70_SR.13-EN,2015
9061,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_66_SR-37-EN,2012
9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_61_SR.3-EN,2006
9063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_50_SR.18-EN,1995
9064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,0,A_AC-183_PV-306-EN,2007
9065,0,0,0,0,0,2,0,0,0,0,0,0,7,7,0,0,0,0,0,7,0,0,0,0,A_C.4_60_SR.25-EN,2005
9066,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,1,A_C-2_64_SR-35-EN,2010
9067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,A_63_PV.7-EN,2008
9068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.6_74_SR.26-EN,2019
9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,A_C-1_70_PV-7-EN,2015
9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_S-26_PV.3-EN,2001
9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_64_SR.28-EN,2010
9072,0,0,0,0,0,9,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,2,1,0,A_C.5_55_SR.41-EN,2001
9073,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_72_SR-39-EN,2018
9074,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-5_72_SR-6-EN,2017
9075,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_64_SR.4-EN,2008
9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_67_PV.51-EN,2013
9077,0,0,0,0,0,2,0,0,0,0,0,0,9,9,0,0,0,0,0,9,0,0,0,1,A_C.2_69_SR.37-EN,2015
9078,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,A_C.6_70_SR.16-EN,2015
9079,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C-6_71_SR-27-EN,2016
9080,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_58_SR.9-EN,2003
9081,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_56_SR.3-EN,2001
9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_49_SR.16-EN,1994
9083,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,1,A_C.2_65_SR.29-EN,2011
9084,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,A_C.5_65_SR.6-EN,2010
9085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_54_SR.33-EN,1999
9086,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_59_SR.9-EN,2004
9087,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_59_SR.22-EN,2004
9088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,A_HRC_Sub.1_58_SR.8-EN,2010
9089,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,A_71_PV-23-EN,2016
9090,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,A_C.5_62_SR.33-EN,2008
9091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_54_PV.93-EN,2000
9092,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_71_PV-81-EN,2017
9093,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,A_C.5_60_SR.61-EN,2006
9094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_S-24_PV.4-EN,2000
9095,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C.5_60_SR.26-EN,2005
9096,0,0,0,0,0,1,0,0,0,0,0,0,23,23,0,0,0,0,1,23,5,0,0,1,A_C.2_66_SR.37-EN,2012
9097,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,A_C-1_72_PV-4-EN,2017
9098,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,A_C.3_64_SR.25-EN,2009
9099,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,A_50_PV.35-EN,1995
9100,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,A_S-25_PV.5-EN,2001
9101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_AC-109_2019_SR-6-EN,2019
9102,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,A_C.5_55_SR.58-EN,2001
9103,0,1,0,0,0,44,0,0,0,11,0,0,0,8,0,0,0,0,0,0,4,3,0,11,A_51_PV-85-EN,1996
9104,0,2,0,0,0,48,0,0,0,11,0,0,0,9,0,0,0,1,2,1,9,0,0,24,A_50_PV-87-EN,1995
9105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_63_PV-39-EN,2008
9106,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,1,A_C.3_58_SR.23-EN,2005
9107,0,0,0,0,0,1,0,0,0,0,0,0,26,26,0,0,0,0,0,26,4,0,0,4,A_C.2_74_SR.24-EN,2020
9108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.3_65_SR.21-EN,2010
9109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_S-19_PV.7-EN,1997
9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A_C-3_73_SR-15-EN,2018
9111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_53_SR.1-EN,1998
9112,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,A_C.5_63_SR.10-EN,2008
9113,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,A_C-3_65_SR-31-EN,2010
9114,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,A_C.3_67_SR.41-EN,2013
9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_70_PV.118-EN,2016
9116,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,A_54_PV.82-EN,2000
9117,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,1,0,1,A_C.3_54_SR.33-EN,2000
9118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.2_60_SR.22-EN,2005
9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_BUR_50_SR.6-EN,1996
9120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_54_SR.1-37_Corrigendum-EN,2000
9121,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,A_C.5_66_SR.23-EN,2012
9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_59_PV.70-EN,2004
9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_63_PV.96-EN,2009
9124,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.159_SR.446-EN,1997
9125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_69_PV.101-EN,2015
9126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.183_SR.275-EN,2003
9127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_65_SR.17-EN,2010
9128,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,A_C.1_51_PV.12-EN,1996
9129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,A_49_PV.4-EN,1994
9130,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,A_C-1_70_PV-3-EN,2015
9131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,A_71_PV-78-EN,2017
9132,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,13,0,0,0,0,A_C.2_60_SR.33-EN,2005
9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,A_64_PV.99-EN,2010
9134,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_50_SR.50-EN,1996
9135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A_61_PV.1-EN,2006
9136,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,A_70_PV-64-EN,2015
9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.1-63_Corrigendum-EN,2007
9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_57_SR.42-EN,2003
9139,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,A_71_PV-69-EN,2017
9140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_52_SR-11-EN,1997
9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,A_58_PV.8-EN,2003
9142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_53_PV-99-EN,1999
9143,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A_C-6_72_SR-22-EN,2017
9144,0,0,0,0,0,3,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,2,A_C-3_59_SR-46-EN,2004
9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,A_C.6_59_SR.22-EN,2004
9146,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,5,0,A_C.4_51_SR.16-EN,1997
9147,0,0,0,0,0,6,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,A_C.6_65_SR.27-EN,2010
9148,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-1_72_PV-15-EN,2017
9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,A_50_PV.54-EN,1995
9150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_49_SR-51-EN,1994
9151,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,11,0,0,0,0,A_C.2_50_SR.40-EN,1995
9152,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,23,1,1,A_52_PV.6-EN,1997
9153,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,A_C-5_60_SR-55-EN,2006
9154,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,A_C-1_63_PV-17-EN,2008
9155,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,1,0,0,0,0,0,0,0,1,A_71_PV-96-EN,2017
9156,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,1,0,0,0,13,0,0,0,1,A_C.2_73_SR.25-EN,2019
9157,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,A_70_PV.117-EN,2016
9158,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_56_PV-31-EN,2001
9159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_2005_SR.3-EN,2005
9160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_C.2_50_SR.33-EN,1995
9161,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A_C.4_48_SR.21-EN,1994
9162,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,0,A_C.2_64_SR.42-EN,2010
9163,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,10,1,0,A_55_PV.25-EN,2000
9164,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,A_C.3_49_SR.50-EN,1995
9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,A_C.2_74_SR.3-EN,2019
9166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C-3_72_SR-4-EN,2017
9167,0,0,0,1,0,0,1,5,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,A_52_PV-49-EN,1997
9168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,A_S-23_PV-9-EN,2000
9169,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,A_C-4_53_SR-13-EN,1998
9170,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,A_C.4_69_SR.11-EN,2014
9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,A_C-5_68_SR-36-EN,2014
9172,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_62_PV-46-EN,2007
9173,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,1,A_C.3_55_SR.46-EN,2001
9174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_65_PV.108-EN,2011
9175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.3_63_SR.49-EN,2009
9176,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_59_SR.20-EN,2005
9177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_68_PV.87-EN,2014
9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.3_66_SR.10-EN,2011
9179,0,0,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,A_C.3_50_SR.54-EN,1996
9180,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,A_57_PV-43-EN,2002
9181,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,1,0,0,4,4,0,2,0,0,A_73_PV-54-EN,2018
9182,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_52_PV.4-EN,1997
9183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_60_PV.18-EN,2005
9184,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_51_SR.57-EN,1997
9185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_60_SR.8-EN,2005
9186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,A_C.5_65_SR.9-EN,2010
9187,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,1,0,0,A_C.4_51_SR.14-EN,1997
